Agent Name,Agent Address,Agent City,FY 21 Net Sales
RIVER STREET FOOD MART,340 RIVER STREET,W NEWTON,"$1,018,548.00 "
7-ELEVEN 34396-B,1710 CENTER ST,W ROXBURY,"$3,424,090.75 "
7-ELEVEN 37511,7 SPRING ST,W ROXBURY,"$2,854,094.25 "
BLANCHARD'S W ROXBURY,418 LAGRANGE ST,W ROXBURY,"$138,243.75 "
BOSTON LODGE OF ELKS,1 MORRELL ST,W ROXBURY,"$566,543.00 "
ELLAS GAS,167 SPRING STREET,W ROXBURY,"$321,409.75 "
FAMILIA GROCERY,243 GROVE ST,W ROXBURY,"$45,096.50 "
GARY'S LIQUORS,655 VFW PKWY,W ROXBURY,"$900,057.00 "
MACY'S LIQUORS,1826 CENTRE ST,W ROXBURY,"$495,528.50 "
MARINO'S MARKET,1245 VFW PKWY,W ROXBURY,"$577,475.25 "
MARINO'S MARKET & DELI,1906 CENTRE ST,W ROXBURY,"$1,367,228.50 "
MCCRACKEN AUTO EXPRESS,145 SPRING ST,W ROXBURY,"$214,618.75 "
NEW BAKER STREET MARKET,419 BAKER ST,W ROXBURY,"$1,992,290.00 "
NICK'S PARKWAY AUTO,1200 VFW PARKWAY,W ROXBURY,"$310,494.50 "
ONE ENERGY,1465 VFW PARKWAY,W ROXBURY,"$130,628.75 "
PRESTIGE,5175 WASHINGTON ST,W ROXBURY,"$628,468.25 "
ROCHE BROS #115,1800 CENTRE STREET,W ROXBURY,"$1,242,881.00 "
SHAWS 3577,75 SPRING STREET,W ROXBURY,"$1,113,557.00 "
SPEEDWAY #2490,5315 WASHINGTON ST,W ROXBURY,"$489,616.75 "
SPEEDWAY #2517,1779 CENTER ST,W ROXBURY,"$332,732.00 "
SPEEDY  MARKET,4899 WASHINGTON ST,W ROXBURY,"$3,189,178.00 "
TOWNLINE LIQUORS,1524 VFW PARKWAY,W ROXBURY,"$308,666.25 "
A BERTELLI'S LIQUOR,726 MAIN ST,W SPRINGFIELD,"$514,654.00 "
BIG Y #03,503 MEMORIAL DR,W SPRINGFIELD,"$710,554.00 "
CHARLIE'S DINER,218 UNION ST,W SPRINGFIELD,"$85,349.75 "
CITGO,884 WESTFIELD STREET,W SPRINGFIELD,"$278,302.25 "
COLLINS TAVERN,997 WESTFIELD ST,W SPRINGFIELD,"$540,087.25 "
CONVENIENCE MART,7 CHESTER STREET,W SPRINGFIELD,"$573,894.50 "
CONVENIENCE PLUS #3726,2044 RIVERDALE DR,W SPRINGFIELD,"$274,373.25 "
CUMBERLAND #6703,22 PARK STREET,W SPRINGFIELD,"$896,995.50 "
CUMBERLAND #6730,143 PARK AVE,W SPRINGFIELD,"$1,087,408.25 "
DONUT DIP INC,1305 RIVERDALE ST,W SPRINGFIELD,"$58,564.00 "
ELM MARKET & PACKAGE,246 ELM ST,W SPRINGFIELD,"$172,130.50 "
ELM STREET PARTNERSHIP,195 ELM STREET,W SPRINGFIELD,"$36,655.50 "
EXPO LIQUORS,1122 MEMORIAL AVE,W SPRINGFIELD,"$91,194.75 "
EZEE MART,83 RIVER STREET,W SPRINGFIELD,"$825,677.25 "
EZEE MART,662 KINGS HIGHWAY,W SPRINGFIELD,"$988,840.75 "
EZEE MART,662 KINGS HWY,W SPRINGFIELD,"$1,111,978.50 "
EZEE MART,50 MORGAN ROAD,W SPRINGFIELD,"$2,785,157.00 "
GLOBAL SUPERMARKET,907 MAIN STREET,W SPRINGFIELD,"$209,479.50 "
HAMPDEN GAS MART,562 WESTFIELD STREET,W SPRINGFIELD,"$268,032.50 "
MSLC-BIG E,AVENUE OF STATES,W SPRINGFIELD,"$441,501.50 "
ONE STOP MART,636 KINGS HWY,W SPRINGFIELD,"$376,782.75 "
PLAZA DISCOUNT LIQUORS,1150 UNION STREET UNIT D,W SPRINGFIELD,"$43,378.00 "
POWERS REST/CAFE,76 WESTFIELD ST,W SPRINGFIELD,"$807,191.00 "
PRIDE STATION & STORE,757 RIVERDALE ST,W SPRINGFIELD,"$838,735.00 "
PRIDE STATION & STORE,1247 RIVERDALE AVE,W SPRINGFIELD,"$1,911,025.75 "
QUICK STOP CONVENIENCE,464 MAIN ST,W SPRINGFIELD,"$306,395.50 "
QUICK STOP CONVENIENCE STORE,464 MAIN STREET,W SPRINGFIELD,"$72,929.25 "
QUICK STOP FOOD,20 C RIVER STREET,W SPRINGFIELD,"$345,831.75 "
RITE AID 10061,99 WESTFIELD ST,W SPRINGFIELD,"$181,287.25 "
RIVERDALE SHELL,2044 RIVERDALE STREET,W SPRINGFIELD,"$404,751.25 "
ROTARY LIQUORS,52 PARK ST,W SPRINGFIELD,"$305,731.50 "
SHANGRI-LA GROCERY,753 A UNION ST,W SPRINGFIELD,"$238,573.00 "
SHELL FOOD MART,173 ELM ST,W SPRINGFIELD,"$1,405,766.50 "
SPEEDWAY #2496,341 MEMORIAL AVE,W SPRINGFIELD,"$168,943.00 "
STOP & SHOP #094,935 RIVERDALE RD,W SPRINGFIELD,"$889,917.50 "
THE AMERICAN LEGION,83 PARK AVE,W SPRINGFIELD,"$258,475.00 "
THE COUNTRY STORE,1022 AMOSTOWN ROAD,W SPRINGFIELD,"$548,127.75 "
TOWN & COUNTRY LIQS,1119 RIVERDALE ST,W SPRINGFIELD,"$315,276.00 "
UNION MART BEER & WINE,529 UNION STREET,W SPRINGFIELD,"$36,870.50 "
UPTOWN LIQUORS,1122 MEMORIAL AVE,W SPRINGFIELD,"$5,311.50 "
W SPRINGFIELD GAS #04066,518 MEMORIAL AVE,W SPRINGFIELD,"$1,828,202.00 "
W SPRINGFIELD MOBIL #04068,1130 RIVERDALE ST,W SPRINGFIELD,"$306,643.50 "
W SPRINGFIELD SUNOCO #04067,735 WESTFIELD ST,W SPRINGFIELD,"$1,102,170.25 "
WESTFIELD FOODMART,2260 WESTFIELD ST,W SPRINGFIELD,"$1,319,506.50 "
WESTFIELD SUNOCO #04069,2668 WESTFIELD ST,W SPRINGFIELD,"$170,408.75 "
PUBLIC MARKET,8 MAIN ST,W STOCKBRIDGE,"$195,495.50 "
QUEENSBORO WINE & SPIRITS,26 MAIN ST,W STOCKBRIDGE,"$65,259.00 "
CONROY APOTHECARY,459 STATE RD,W TISBURY,"$247,661.25 "
7-ELEVEN 32566,2196 CRANBERRY HWY,W WAREHAM,"$80,574.25 "
CUMBERLAND #2272,2360 CRANBERRY HGWY,W WAREHAM,"$1,349,382.75 "
SPEEDY MART,2238 CRANBERRY HWY,W WAREHAM,"$1,928,388.50 "
VEL'S RESTAURANT,2352 CRANBERRY HWY,W WAREHAM,"$996,293.25 "
WHISKEY HILL LIQUORS,2370 MAIN ST,W WARREN,"$346,981.25 "
7-ELEVEN 25933,444 MAIN ST,W YARMOUTH,"$605,477.25 "
7-ELEVEN 25933-D,444 MAIN ST,W YARMOUTH,"$647,384.25 "
BUCKY'S,528 BUCK ISLAND RD,W YARMOUTH,"$1,312,832.00 "
CAPTAIN PARKERS PUB,668 RT 28 MAIN ST,W YARMOUTH,"$519,035.00 "
CUMBERLAND #2268,626 MAIN ST,W YARMOUTH,"$810,545.25 "
GIARDINO'S REST,242 MAIN ST RT-28,W YARMOUTH,"$1,110,373.25 "
LUKES LIQUORS,511 MAIN ST,W YARMOUTH,"$238,216.75 "
RACING MART,14 E MAIN ST,W YARMOUTH,"$249,103.25 "
RED FACE JACKS,585 ROUTE 28,W YARMOUTH,"$643,731.25 "
SAV-ON GAS,381 CAMP ST,W YARMOUTH,"$309,434.50 "
SPEEDWAY #2438,441 MAIN ST,W YARMOUTH,"$467,281.25 "
SPEEDWAY #2440,14 E MAIN ST,W YARMOUTH,"$273,310.50 "
TOWNHOUSE NEWS,182-D OLD TOWNHOUSE,W YARMOUTH,"$2,170,437.50 "
WEST YARMOUTH MOBIL,601 MAIN STREET,W YARMOUTH,"$319,780.25 "
129 QUICK STOP,12 VERNON STREET,WAKEFIELD,"$167,216.00 "
7-ELEVEN 16019-A,193 ALBION ST,WAKEFIELD,"$3,260,924.25 "
A L PRIME ENERGY,319 SALEM ST,WAKEFIELD,"$586,917.50 "
ANDY'S LIQUOR,354 MAIN STREET,WAKEFIELD,"$641,454.00 "
CAPORALES LIQUOR,29 BROADWAY STREET,WAKEFIELD,"$519,787.25 "
CAROUSEL VARIETY,436 WATER ST,WAKEFIELD,"$1,807,986.25 "
CIRCLE K #7500,448 SALEM ST,WAKEFIELD,"$1,685,966.75 "
CUMBERLAND #6734,200 LOWELL ST,WAKEFIELD,"$830,554.75 "
DOCKSIDE RESTAURANT,1099 MAIN ST,WAKEFIELD,"$2,176,559.00 "
GREENWOOD WINE AND SPIRITS,969 MAIN STREET,WAKEFIELD,"$121,981.75 "
JACKPOT TOBACCO,602 MAIN ST,WAKEFIELD,"$306,597.75 "
MARK'S SMOKE SHOP,360 MAIN ST,WAKEFIELD,"$114,495.75 "
MCDONOUGH'S LIQUORS,13 WATER STREET,WAKEFIELD,"$260,808.50 "
MCGILL'S DELI,1317 MAIN ST,WAKEFIELD,"$1,215,956.00 "
MOBIL MART,950 MAIN ST,WAKEFIELD,"$2,751,649.50 "
QUICK MART,377 LOWELL ST,WAKEFIELD,"$269,732.50 "
QUICK MART,377 LOWELL ST,WAKEFIELD,"$2,376,120.50 "
S & M LIQUORS,258 WATER ST,WAKEFIELD,"$358,604.75 "
SHAWS 3648,134 WATER ST,WAKEFIELD,"$597,573.75 "
SHELL,590 MAIN ST,WAKEFIELD,"$15,381.25 "
SMITH DRUG,390 MAIN ST,WAKEFIELD,"$89,614.00 "
THE CLARION INN,595 NORTH AVE,WAKEFIELD,"$143,606.00 "
TOWNE NEWS,231 NORTH AVE,WAKEFIELD,"$2,159,618.00 "
VSIT ME CONVENIENCE STORE,963 MAIN STREET,WAKEFIELD,"$138,246.50 "
WAKEFIELD CAR WASH,590 MAIN ST,WAKEFIELD,"$318,748.75 "
WAKEFIELD CONVENIENCE STORE,4 ELM STREET,WAKEFIELD,"$589,108.50 "
WAKEFIELD SHELL #4038,356 LOWELL ST,WAKEFIELD,"$28,976.50 "
WAKEFIELD SUNOCO,493 SALEM ST,WAKEFIELD,"$1,217,906.50 "
WAKEFIELD VARIETY,222 SALEM ST,WAKEFIELD,"$1,244,846.00 "
CHOICE FOODS,2 MAIN ST        1,WALES,"$630,033.50 "
WALES IRISH PUB,16 HOLLAND RD,WALES,"$687,495.00 "
7-ELEVEN 32433-B,909 MAIN ST,WALPOLE,"$2,282,718.00 "
ASIA TREASURES,399 HIGH PLAIN STREET,WALPOLE,"$322,453.25 "
BIG Y #65,999 PROVIDENCE HWY,WALPOLE,"$460,178.00 "
CONRADS RESTAURANT,907 MAIN ST,WALPOLE,"$565,267.50 "
C-SCOTT'S,1600 PROVIDENCE HWY,WALPOLE,"$264,086.75 "
CUMBERLAND #3441,1185 WASHINGTON ST,WALPOLE,"$692,568.75 "
CUMBERLAND #3455,1340 MAIN ST,WALPOLE,"$1,063,669.50 "
EASTERN PEARL,2275 BOSTON PROVIDENCE HYWY,WALPOLE,"$67,242.50 "
EXPRESS MART,395 HIGH PLAIN ST,WALPOLE,"$2,880,459.25 "
FINNEGANS WAKE,685 MAIN STREET,WALPOLE,"$182,348.00 "
GINJO/BLUE ORCHID,889 MAIN STREET,WALPOLE,"$284,364.00 "
MAIN ST MOBIL,750 MAIN ST,WALPOLE,"$896,247.75 "
MIMI'S MART,1010 MAIN ST,WALPOLE,"$1,026,813.00 "
NAPPER TANDYS,1065 MAIN ST,WALPOLE,"$321,680.00 "
QUICK STOP,745 MAIN ST,WALPOLE,"$409,482.50 "
SAM'S PACKAGE STORE,262 MAIN ST,WALPOLE,"$470,401.25 "
STOP & SHOP #044,565 MAIN ST,WALPOLE,"$1,032,403.00 "
VFW POST #5188,33 ROBBINS ROAD,WALPOLE,"$121,097.25 "
WALPOLE DISCOUNT BEER,1339 MAIN ST,WALPOLE,"$445,309.25 "
WALPOLE FUEL,975 PROVIDENCE HWY,WALPOLE,"$989,759.50 "
WALPOLE MOBIL,980 PROVIDENCE HWY,WALPOLE,"$919,921.25 "
WINES & MORE,90 PROVIDENCE HWY,WALPOLE,"$90,670.75 "
7-ELEVEN 37427,131 LEXINGTON ST,WALTHAM,"$705,636.75 "
7-ELEVEN 37504,591 MOODY ST,WALTHAM,"$2,660,565.50 "
A-1 MARKET,359 MOODY ST,WALTHAM,"$1,297,042.25 "
AZTECA MARKET,75 PINE STREET,WALTHAM,"$396,086.00 "
BJ'S WHOLESALE #205,66 SEYON ST,WALTHAM,"$334,987.50 "
CASA D'IALIA GROCERY,203 NEWTON ST,WALTHAM,"$60,626.00 "
COLBEA #82,962 MAIN ST,WALTHAM,"$104,539.00 "
CONVENIENCE PLUS,150 LEXINGTON ST,WALTHAM,"$2,295,257.00 "
CRONIN'S MARKET,12 CRESCENT ST,WALTHAM,"$948,621.00 "
D & L LIQUOR,856 LEXINGTON ST,WALTHAM,"$189,785.25 "
D & L LIQUORS,119-123 RIVER ST,WALTHAM,"$107,049.25 "
DESPENSA FAMILIAR,35-37 LEXINGTON ST,WALTHAM,"$50,851.00 "
DESPENSA FAMILIAR,34 ELM ST,WALTHAM,"$57,599.00 "
EASY CONVENIENCE,26 ELM ST,WALTHAM,"$2,772,766.75 "
FAMILY MARKET,979 MAIN STREET,WALTHAM,"$821,607.00 "
FRANCO'S PIZZERIA,714 -718 MOODY ST,WALTHAM,"$600,328.25 "
FRENCH AMER V/CLUB,193 ELM ST,WALTHAM,"$136,643.50 "
FULCINITIS MARKET,121 HAMMOND ST,WALTHAM,"$64,194.00 "
GEORGIO'S LIQUORS,475 WINTER ST,WALTHAM,"$152,973.50 "
GLOBAL MONTELLO 2762,1033 TRAPELO RD,WALTHAM,"$1,242,384.50 "
GREEN RIVER WINE,178 HIGH ST,WALTHAM,"$278,048.25 "
HANNAFORD #8017,55 RUSSELL STREET,WALTHAM,"$445,284.75 "
HIGHLANDER,251 HIGH STREET,WALTHAM,"$1,166,346.50 "
J & J VARIETY,851 MAIN ST,WALTHAM,"$2,449,109.25 "
J & M DOLLAR DISCOUNT,300 MOODY ST,WALTHAM,"$122,319.50 "
KEV'S KWIK MARKET,909 MAIN ST,WALTHAM,"$2,740,683.75 "
KRISTINA VARIETY,40-42 WARREN ST,WALTHAM,"$2,897,215.25 "
LA CHAPINCITA MARKET,424 MOODY ST,WALTHAM,"$244,064.50 "
LAKEVIEW CONVENIENCE,225 LAKE ST,WALTHAM,"$1,547,906.25 "
LAKEVIEW VARIETY,174 LAKE ST,WALTHAM,"$201,650.25 "
MACY'S LIQUORS OF WALTHAM,1093 LEXINGTON STREET,WALTHAM,"$260,386.50 "
MAIN ST SHELL #72,65 MAIN ST,WALTHAM,"$366,352.50 "
MARKET BASKET #79,1265 MAIN STREET,WALTHAM,"$805,844.00 "
MB SPIRITS,120 MARKET PLACE DRIVE,WALTHAM,"$142,374.50 "
MICHAELS FINE WINE,411 WAVERLEY OAKS ROAD,WALTHAM,"$297,908.25 "
MIKE'S FUEL & FOODMART,1455 TRAPELO ROAD,WALTHAM,"$1,022,941.75 "
MOODY SPA,811 MOODY ST,WALTHAM,"$1,738,114.75 "
MOODY STREET MOBIL,845 MOODY ST,WALTHAM,"$187,443.25 "
MR GROCER VARIETY,133 PROSPECT ST,WALTHAM,"$762,241.75 "
NEW WORLD QUALITY GAS,487 MAIN ST,WALTHAM,"$773,243.25 "
PAISANO RESTAURANT,221 HIGH ST,WALTHAM,"$1,110,809.25 "
PRO TECH AUTO & TIRE,205 WILLOW ST,WALTHAM,"$1,454,382.75 "
QUICK STOP VARIETY,607 MAIN ST,WALTHAM,"$1,012,513.25 "
RENDEZVOUS RESTAURANT,596 MOODY ST,WALTHAM,"$130,131.00 "
RITE AID 10185,80 RIVER ST,WALTHAM,"$1,915.00 "
RYAN'S WINE SHOP,192 LEXINGTON STREET,WALTHAM,"$177,037.25 "
SHAWS 1497,130 RIVER STREET,WALTHAM,"$708,407.50 "
SHOPPER'S CAFE,725 MOODY ST,WALTHAM,"$793,458.25 "
SOUTHSIDE CONVENIENCE,750 MOODY ST,WALTHAM,"$906,429.25 "
SPEEDWAY #2486,66-70 PROSPECT ST,WALTHAM,"$400,223.75 "
STAR MKT 2569,1070 LEXINGTON ST,WALTHAM,"$686,879.50 "
SUPER PETROLEUM,156 CRESANT ST,WALTHAM,"$251,075.25 "
THE CHATEAU RESTAURANT,195 SCHOOL ST,WALTHAM,"$1,697,917.00 "
THE COMMON CAFE,603 MAIN ST,WALTHAM,"$419,082.00 "
TOTTEN POND SERVICE CENTER,511 TOTTEN POND RD,WALTHAM,"$598,378.50 "
TRUE CONVENIENCE,314 RIVER ST,WALTHAM,"$1,620,346.50 "
TUTI SHOP,146 FELTON STREET,WALTHAM,"$440,154.75 "
UNITED CONVENIENCE,389 MOODY ST,WALTHAM,"$333,662.75 "
VERONICA'S,1074 MAIN ST,WALTHAM,"$3,253,737.25 "
VIA LATINA,573 MAIN ST,WALTHAM,$626.00 
VIA LATINA,573 MAIN ST,WALTHAM,"$76,558.25 "
VILLAGE MARKET,588 SOUTH ST,WALTHAM,"$1,433,338.50 "
WALTHAM AMER LEG 156,215 WAVERLEY OAKS RD,WALTHAM,"$1,790,683.00 "
WALTHAM BPO ELKS-953,101 SCHOOL ST,WALTHAM,"$361,585.50 "
WALTHAM FUEL,1335 MAIN ST,WALTHAM,"$988,149.00 "
WALTHAM GULF EXPRESS,821 MAIN ST,WALTHAM,"$1,295,374.75 "
WALTHAM LATINOS MARKET,699 MAIN STREET,WALTHAM,"$54,318.00 "
WALTHAM LODGE 1018 OF MOOSE,249 LEXINGTON ST,WALTHAM,"$453,545.00 "
WALTHAM MARKET,715 MOODY ST,WALTHAM,"$505,244.25 "
WALTHAM SMOKE & CONV,699 MAIN STREET,WALTHAM,"$321,276.00 "
WALTHAM SONS OF ITALY #648,99 CEDAR ST,WALTHAM,"$35,830.50 "
WALTHAM SPORTS PUB,619 MAIN STREET,WALTHAM,"$208,768.00 "
WATCH CITY PETRO,790 MAIN STREET,WALTHAM,"$564,802.00 "
WAVERLY SHELL #73,225 WAVERLEY OAKS RD,WALTHAM,"$541,602.50 "
BIG Y #21,150 WEST ST,WARE,"$664,626.75 "
BROOKSIDE MART,131 WEST ST,WARE,"$1,366,858.00 "
BRUSO LIQUOR MART,144 MAIN ST,WARE,"$517,046.50 "
CUMBERLAND #6749,195 WEST ST,WARE,"$1,328,939.75 "
GABES,11 EAST MAIN ST,WARE,"$509,944.75 "
HANS CRAFT BEER & CONVENIENCE,30 W MAIN ST,WARE,"$50,851.00 "
HONEYLAND FARMS,75 EAST STREET,WARE,"$694,759.75 "
JANE ALDEN CONVENIENCE,48 WEST ST,WARE,"$206,235.75 "
JANE ALDEN CONVENIENCE STORE,48 WEST STREET,WARE,"$1,471,617.25 "
RITE AID 10059,139 WEST ST,WARE,"$4,406.00 "
SPEEDWAY #2487,18 WEST ST,WARE,"$467,964.00 "
WARE PACKAGE STORE,51 MAIN ST,WARE,"$326,190.00 "
WICKED WING COMPANY,136 PLEASANT STREET,WARE,"$36,774.00 "
7-ELEVEN 37413,3 BARKER RD,WAREHAM,"$1,415,897.50 "
ANCHOR LIQUORS,2360 CRANBERRY HIGHWAY,WAREHAM,"$708,661.50 "
BARNACLE BOB'S SEAFOOD,2424 CRANBERRY HIGHWAY,WAREHAM,"$362,491.25 "
BRENNAN'S SMOKE SHOP,208 MAIN ST,WAREHAM,"$202,936.00 "
BROWNE LIQUORS,189 MARION RD,WAREHAM,"$170,522.75 "
CAPEWAY CONVENIENCE STORE,3187 CRANBERRY HIGHWAY,WAREHAM,"$544,085.25 "
CUMBERLAND #2259,163 MAIN ST,WAREHAM,"$997,199.25 "
FIVESTAR GATEWAY GAS,2537 CRANBERRY HWY,WAREHAM,"$875,416.00 "
GULF MART,2537 CRANBERRY HWY,WAREHAM,$696.75 
JUG SHOP,221 MAIN STREET,WAREHAM,"$175,533.75 "
NEW ENGLAND FARMS,2505 CRANBERRY HIGHWAY,WAREHAM,"$1,503,379.25 "
PEPIN'S LIQUORS,2259 CRANBERRY HIGHWAY,WAREHAM,"$307,869.00 "
RITE AID 10188,133 MARION ROAD,WAREHAM,"$81,982.00 "
ROUTE 6 FUEL,204 MARION ROAD,WAREHAM,"$465,223.00 "
SHAWS 2653,127 MARION RD,WAREHAM,"$578,044.75 "
SHENANIGANS BAR & GRILL,2691 CRANBERRY HWY,WAREHAM,"$178,949.00 "
SPEEDWAY #2488,163 MAIN STREET,WAREHAM,"$389,156.25 "
SULLIVAN WINE & SPIRITS,260 MARION RD,WAREHAM,"$974,376.00 "
THE GATEWAY TAVERN,371 MARION RD,WAREHAM,"$408,218.00 "
THE JUG SHOP,221 MAIN ST,WAREHAM,"$431,016.00 "
THE LIQUOR LOCKER,3021 CRANBERRY HWY,WAREHAM,"$696,666.25 "
WAREHAM COUNTRY MARKET,195 MARION RD,WAREHAM,"$2,682,634.25 "
WAREHAM LIQUORS,419 MAIN STREET,WAREHAM,"$935,935.00 "
WINES & MORE,2421 CRANBERRY HWY STE 460,WAREHAM,"$155,815.75 "
ALLTOWN #10024,1300 W MAIN ST/RT 67,WARREN,"$936,868.50 "
COUNTRYSIDE PUB,83 MECHANIC ST,WARREN,"$257,574.00 "
GLENDA'S PUB,948 MAIN STREET,WARREN,"$164,085.75 "
WARREN PACKAGE STORE,958 MAIN STREET,WARREN,"$665,689.75 "
7-ELEVEN 32461-A,650 MT AUBURN ST,WATERTOWN,"$2,127,774.50 "
ARSENAL WINE & SPIRITS,111 ARSENAL ST       2,WATERTOWN,"$40,122.00 "
BUS STOP VARIETY,121 GALEN ST,WATERTOWN,"$1,060,969.50 "
BUS STOP VARIETY,633 MAIN ST,WATERTOWN,"$1,211,268.50 "
CONVENIENCE PLUS,99 SCHOOL STREET,WATERTOWN,"$1,214,121.50 "
COOLIDGE LIQUORS,608 MOUNT AUBURN STREET,WATERTOWN,"$84,221.25 "
CVS  ATTN:  LOTTERY,189 WATERTOWN ST,WATERTOWN,"$188,771.00 "
CVS  ATTN:  LOTTERY,27-43 MAIN ST,WATERTOWN,"$388,314.00 "
DONOHUES,87 BIGELOW ST,WATERTOWN,"$554,575.50 "
DYER LIQUORS,40 MT AUBURN ST,WATERTOWN,"$1,068,256.50 "
EAST COAST GAS,354 ARSENAL ST,WATERTOWN,"$65,307.50 "
FIT-Z'S,451-453 MAIN STREET,WATERTOWN,"$389,008.50 "
FRANCIS FOOD MART,1084 BELMONT ST,WATERTOWN,"$288,845.00 "
GENERAL MARKET,218 WAVERLEY AVE,WATERTOWN,"$457,651.50 "
HALFWAY CAFE,394 MAIN STREET,WATERTOWN,"$348,851.25 "
HANDY VARIETY,97 COMMON ST,WATERTOWN,"$579,850.75 "
HANDY VARIETY,95 COMMON ST,WATERTOWN,"$1,152,964.50 "
JOE'S VARIETY,278 ORCHARD ST,WATERTOWN,"$674,894.75 "
METRO MINI MART,405 MAIN ST,WATERTOWN,"$3,145,292.00 "
MODA TOBACCO,550 ARSENAL ST,WATERTOWN,"$537,012.25 "
MT AUBURN GRILL,643-649 MT AUBURN ST,WATERTOWN,"$1,856,159.75 "
NICHOLS CONVENIENCE,105 NICHOLS AVENUE,WATERTOWN,"$664,140.25 "
RICCI PACKAGE STORE,331 MAIN ST,WATERTOWN,"$152,492.50 "
SHUTT DETACHMENT MARINE CORP,215 MT AUBIN ST,WATERTOWN,"$114,865.00 "
SPEEDWAY #2518,22 N BEACON ST,WATERTOWN,"$342,573.25 "
STOP & SHOP #049,700 PLEASANT ST,WATERTOWN,"$1,017,668.75 "
STOP & SHOP #446,171 WATERTOWN ST,WATERTOWN,"$980,095.75 "
VICTORIA SPA,603 MT AUBURN ST,WATERTOWN,"$3,536,782.25 "
WATERTOWN JACKS,80 MAIN ST,WATERTOWN,"$1,191,856.75 "
7-ELEVEN 40079,19 MAIN ST,WAYLAND,"$260,602.00 "
CHINA ROSE,15 EAST PLAIN ST,WAYLAND,"$586,731.25 "
DONELANS OF WAYLAND,177 COMMONWEALTH AVE,WAYLAND,"$168,173.25 "
DUDLEY CHATEAU,20 CREST RD,WAYLAND,"$262,878.25 "
HONEY FARMS 3816,114 MAIN ST,WAYLAND,"$1,262,425.75 "
LAVIN'S PACKAGE STORE,330 OLD CONN PATH,WAYLAND,"$70,318.00 "
POST ROAD LIQUORS,44 BOSTON POST ROAD,WAYLAND,"$58,713.75 "
RITE AID 10107,35 MAIN ST,WAYLAND,"$52,143.00 "
SPERRY'S FINE WINE BEER & CIGA,87 ANDREW AVE,WAYLAND,"$21,177.00 "
STOP & SHOP #2700,400 BOSTON POST RD,WAYLAND,"$247,437.50 "
THE VILLA RESTAURANT,124 E PLAIN ST,WAYLAND,"$844,911.25 "
WAYLAND GULF,28 BOSTON POST RD,WAYLAND,"$27,013.00 "
WAYLAND GULF,28 BOSTON POST RD,WAYLAND,"$455,438.50 "
WAYLAND MINI MARKET,334 BOSTON POST RD,WAYLAND,"$504,040.75 "
WAYLAND VARIETY & DELI,70 BOSTON POST ROAD,WAYLAND,"$704,220.50 "
200 SPORTSMEN CLUB,184 SUTTON RD,WEBSTER,"$134,515.50 "
7-ELEVEN 34385-A,95 MAIN ST,WEBSTER,"$735,399.25 "
AMERICAN LEGION #184,9 HOUGHTON ST,WEBSTER,"$311,069.50 "
BISTRO EIGHTY ATES,172 GORE ROAD,WEBSTER,"$146,842.00 "
BOOSTERS ATHLETIC CLUB,215 NORTH MAIN ST,WEBSTER,"$228,762.50 "
CAPPELLINIS,141 WORCESTER ROAD,WEBSTER,"$334,170.50 "
COFFEE SNACK & TOBACCO SHACK,152 GORE ROAD,WEBSTER,"$658,761.75 "
COUNTRY FARM,119 EAST MAIN ST,WEBSTER,"$1,008,096.50 "
ENERGY NORTH #2123,144 THOMPSON RD,WEBSTER,"$761,434.25 "
GILBERT MARKET,93 N MAIN STREET,WEBSTER,"$536,519.50 "
HANK'S LIQUORS,94 EAST MAIN ST,WEBSTER,"$241,662.50 "
HOLLY FARMS,151 THOMPSON ROAD,WEBSTER,"$3,733,512.25 "
HONEY FARMS 3827,188 GORE RD,WEBSTER,"$1,864,831.25 "
JIMMY'S CONVENIENCE STR,421 SOUTH MAIN STREET,WEBSTER,"$409,779.75 "
KMART 9692,70 WORCESTER RD,WEBSTER,"$24,221.75 "
KOSCIUSZKO SOCIETY,10 DRESSER ST,WEBSTER,"$972,415.50 "
LAKE PIZZA,39 THOMPSON RD,WEBSTER,"$298,229.00 "
LIBERTY CLUB,103 NORTH MAIN STREET,WEBSTER,"$3,682.00 "
MAC'S AUTO REPAIR,77 E MAIN ST,WEBSTER,"$1,101,502.25 "
MAMA'S KITCHEN,595 SOUTH MAIN STREET,WEBSTER,"$59,298.50 "
MARIO'S SHOWPLACE II,147 THOMPSON ROAD,WEBSTER,"$333,502.00 "
NIPMUC LIQUORS,35 THOMPSON ROAD,WEBSTER,"$422,048.00 "
POLISH AMERICAN CITIZENS,37 HARRIS ST,WEBSTER,"$47,564.00 "
POLISH AMERICAN VETERANS,30 RAY ST,WEBSTER,"$191,550.50 "
PRICE CHOPPER #240,2 WORCESTER RD,WEBSTER,"$868,343.75 "
RITE AID 10092,80 EAST MAIN ST,WEBSTER,"$42,871.00 "
SUNNYSIDE FARMS,25 LAKE ST,WEBSTER,"$167,566.00 "
SUNNYSIDE FARMS,25 LAKE ST,WEBSTER,"$565,591.50 "
SWINGIN CHICKEN SALOON,138 LAKE STREET,WEBSTER,"$277,721.00 "
T S K K,21 HARRIS ST,WEBSTER,"$485,298.50 "
THE LODGE,148 GORE RD,WEBSTER,"$411,544.00 "
WEBSTER FISH & GAME,RTE 19 GORE ROAD,WEBSTER,"$215,524.00 "
